epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,2154.02,1.71717,2.05943,1.39574,0.41078,0.3053,0.27276,0.1326,1.76127,3.01842,1.36035,0.0011882,0.0011882,0.0011882
43,2205.1,1.70779,2.06618,1.38977,0.41541,0.3032,0.27312,0.13431,1.75187,3.66739,1.36489,0.0011684,0.0011684,0.0011684
44,2255.89,1.72569,2.06167,1.39159,0.41751,0.3053,0.27449,0.13569,1.74186,2.9704,1.34627,0.0011486,0.0011486,0.0011486
45,2307.03,1.70544,2.03555,1.38494,0.39357,0.31539,0.27705,0.13744,1.73296,3.53636,1.34701,0.0011288,0.0011288,0.0011288
46,2357.82,1.69355,2.02929,1.37978,0.40724,0.32338,0.27698,0.13817,1.74367,3.34561,1.35299,0.001109,0.001109,0.001109
47,2408.73,1.69239,1.99797,1.38159,0.40564,0.31539,0.27594,0.1376,1.7236,3.20233,1.34793,0.0010892,0.0010892,0.0010892
48,2459.65,1.68633,2.01504,1.37632,0.42757,0.29941,0.28169,0.14062,1.7233,3.44929,1.34677,0.0010694,0.0010694,0.0010694
49,2510.44,1.68694,1.99279,1.37232,0.38125,0.33894,0.27933,0.13935,1.72392,3.41147,1.33149,0.0010496,0.0010496,0.0010496
50,2563.35,1.69353,2.00451,1.37113,0.39189,0.32506,0.28186,0.1418,1.73623,3.23022,1.34658,0.0010298,0.0010298,0.0010298
51,2614.62,1.66499,1.9799,1.3599,0.38832,0.33726,0.27723,0.13583,1.7316,3.72322,1.35197,0.00101,0.00101,0.00101
52,2664.68,1.6707,1.9779,1.36108,0.41757,0.31665,0.28495,0.14284,1.73711,3.46834,1.33567,0.0009902,0.0009902,0.0009902
53,2715,1.68059,1.99286,1.37322,0.37524,0.33347,0.28212,0.13968,1.74396,3.27911,1.34068,0.0009704,0.0009704,0.0009704
54,2765.76,1.66048,1.95979,1.35156,0.40471,0.32134,0.28182,0.13992,1.72594,3.2909,1.33423,0.0009506,0.0009506,0.0009506
55,2816.39,1.6545,1.95494,1.35427,0.40824,0.32405,0.28607,0.14273,1.73004,3.30703,1.33952,0.0009308,0.0009308,0.0009308
56,2866.94,1.65307,1.93453,1.34871,0.39267,0.33474,0.28033,0.1398,1.72898,3.34779,1.33493,0.000911,0.000911,0.000911
57,2917.77,1.64372,1.95725,1.34364,0.41271,0.32632,0.2845,0.14007,1.72459,3.51413,1.32719,0.0008912,0.0008912,0.0008912
58,2968.8,1.64909,1.92999,1.34083,0.41439,0.3312,0.28793,0.14398,1.71662,3.15072,1.3259,0.0008714,0.0008714,0.0008714
59,3019.76,1.63599,1.92148,1.34247,0.40309,0.32675,0.28254,0.1402,1.74597,3.0774,1.348,0.0008516,0.0008516,0.0008516
