epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
43,11426,1.52344,1.54441,1.35753,0.57116,0.46965,0.47993,0.28406,1.28734,6.47652,1.18325,0.008614,0.008614,0.008614
44,11685.2,1.51962,1.53006,1.34806,0.57318,0.4717,0.48143,0.28607,1.28534,6.49427,1.18296,0.008581,0.008581,0.008581
45,11950.5,1.50623,1.50912,1.34409,0.572,0.47392,0.48363,0.28755,1.28264,6.50554,1.1817,0.008548,0.008548,0.008548
46,12218.9,1.50284,1.50842,1.3457,0.57479,0.47463,0.48507,0.28896,1.2815,6.53241,1.18148,0.008515,0.008515,0.008515
47,12484.4,1.49541,1.49011,1.33688,0.5805,0.47401,0.48711,0.29023,1.2809,6.55775,1.18151,0.008482,0.008482,0.008482
48,12751.7,1.48779,1.4794,1.33172,0.57967,0.47837,0.48879,0.29161,1.27958,6.56091,1.18113,0.008449,0.008449,0.008449
49,13017.7,1.48078,1.46731,1.33085,0.58278,0.47979,0.48975,0.29242,1.27905,6.56259,1.1809,0.008416,0.008416,0.008416
50,13282.7,1.47877,1.45555,1.324,0.58671,0.48089,0.49147,0.29401,1.2783,6.55977,1.18036,0.008383,0.008383,0.008383
51,13549.5,1.47844,1.44572,1.32458,0.58899,0.48019,0.49345,0.29552,1.27668,6.54052,1.17938,0.00835,0.00835,0.00835
52,13815.6,1.46435,1.43445,1.31659,0.59239,0.48116,0.49436,0.29635,1.27583,6.53264,1.17908,0.008317,0.008317,0.008317
53,14081.6,1.4633,1.43108,1.31179,0.59014,0.48343,0.49573,0.29719,1.27503,6.52842,1.17884,0.008284,0.008284,0.008284
54,14348.3,1.45697,1.41619,1.31075,0.59019,0.48425,0.49757,0.29828,1.27409,6.52283,1.17849,0.008251,0.008251,0.008251
55,14614.5,1.45946,1.40847,1.31355,0.59034,0.48299,0.49821,0.29928,1.27362,6.5286,1.17792,0.008218,0.008218,0.008218
56,14879.6,1.44637,1.39438,1.30192,0.59028,0.48332,0.49952,0.30055,1.27231,6.52572,1.1775,0.008185,0.008185,0.008185
57,15142.3,1.44164,1.39518,1.29805,0.59201,0.48366,0.50098,0.30159,1.27157,6.51179,1.17694,0.008152,0.008152,0.008152
58,15407.6,1.43308,1.37328,1.29356,0.59122,0.4859,0.50232,0.30275,1.27024,6.49678,1.17644,0.008119,0.008119,0.008119
59,15674.3,1.43352,1.36334,1.29355,0.59536,0.48448,0.50366,0.30373,1.26906,6.47748,1.17562,0.008086,0.008086,0.008086
60,15933.4,1.42143,1.35158,1.28193,0.59601,0.48628,0.5045,0.30461,1.26782,6.45168,1.1748,0.008053,0.008053,0.008053
61,16201.2,1.42125,1.3447,1.28404,0.5935,0.48909,0.50544,0.30535,1.26664,6.42853,1.17388,0.00802,0.00802,0.00802
62,16466.1,1.41547,1.33468,1.2795,0.58825,0.494,0.50682,0.3066,1.26517,6.3983,1.17291,0.007987,0.007987,0.007987
