epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2215.63,2.1999,2.82274,1.75059,0.31733,0.1819,0.14332,0.06824,1.70022,6.33819,1.38653,0.005743,0.005743,0.005743
45,2265.51,2.17925,2.82033,1.74342,0.31733,0.19027,0.14593,0.07089,1.6843,6.54828,1.35986,0.005644,0.005644,0.005644
46,2314.85,2.17539,2.78918,1.72803,0.33556,0.18261,0.15158,0.07296,1.69297,5.26968,1.36875,0.005545,0.005545,0.005545
47,2365.13,2.1846,2.79899,1.74058,0.32294,0.20077,0.15104,0.07164,1.68192,5.98058,1.36867,0.005446,0.005446,0.005446
48,2414.94,2.17442,2.78684,1.72239,0.30955,0.19248,0.14588,0.06913,1.67309,5.96661,1.35614,0.005347,0.005347,0.005347
49,2465.05,2.17211,2.79191,1.73267,0.32736,0.1988,0.14738,0.0695,1.68084,5.7097,1.36591,0.005248,0.005248,0.005248
50,2515.13,2.16605,2.78418,1.70887,0.31763,0.19249,0.14876,0.07138,1.67283,5.66054,1.34945,0.005149,0.005149,0.005149
51,2564.83,2.15265,2.77007,1.71246,0.32096,0.1995,0.15168,0.07194,1.6523,6.87255,1.34451,0.00505,0.00505,0.00505
52,2614.72,2.14866,2.76378,1.71519,0.30804,0.19893,0.15318,0.07366,1.6758,6.03556,1.36127,0.004951,0.004951,0.004951
53,2664.75,2.14061,2.74474,1.71212,0.3301,0.20513,0.15225,0.07346,1.65968,6.01713,1.35294,0.004852,0.004852,0.004852
54,2714.56,2.13857,2.73405,1.70372,0.33883,0.19815,0.15668,0.07755,1.66114,6.00829,1.35091,0.004753,0.004753,0.004753
55,2764.14,2.14105,2.75572,1.71224,0.33843,0.20812,0.16264,0.07703,1.64304,6.84569,1.34695,0.004654,0.004654,0.004654
56,2814.12,2.12154,2.72773,1.70826,0.32895,0.21163,0.16162,0.07555,1.65105,6.0125,1.34898,0.004555,0.004555,0.004555
57,2864.36,2.11514,2.71738,1.68898,0.31244,0.20464,0.16043,0.07672,1.6553,5.85067,1.34579,0.004456,0.004456,0.004456
58,2914.39,2.11431,2.72485,1.69513,0.34114,0.19918,0.16349,0.07805,1.65908,5.89511,1.33818,0.004357,0.004357,0.004357
59,2964.44,2.13137,2.71957,1.69463,0.30721,0.20304,0.15852,0.07734,1.64777,6.26385,1.33467,0.004258,0.004258,0.004258
60,3014.22,2.10263,2.69549,1.67628,0.33919,0.20828,0.15933,0.07664,1.65142,5.91686,1.33334,0.004159,0.004159,0.004159
61,3064.28,2.11232,2.71495,1.68711,0.32172,0.20889,0.15826,0.07728,1.6429,5.98767,1.32904,0.00406,0.00406,0.00406
62,3114.54,2.10194,2.6946,1.67345,0.32459,0.20064,0.15969,0.07774,1.63958,6.28977,1.32687,0.003961,0.003961,0.003961
63,3164.31,2.10485,2.70378,1.68307,0.32786,0.20598,0.16175,0.07935,1.63278,6.16641,1.32253,0.003862,0.003862,0.003862
64,3214.53,2.07687,2.67436,1.67158,0.33212,0.20732,0.16229,0.07855,1.62128,6.19022,1.32805,0.003763,0.003763,0.003763
65,3264.72,2.08894,2.67883,1.66631,0.31911,0.20622,0.16111,0.07957,1.63836,6.18775,1.32847,0.003664,0.003664,0.003664
66,3314.39,2.07294,2.64895,1.6526,0.31853,0.21575,0.16319,0.08135,1.63297,6.07555,1.32008,0.003565,0.003565,0.003565
67,3364.53,2.07527,2.66076,1.65256,0.34201,0.20511,0.16419,0.08057,1.63766,6.0852,1.32448,0.003466,0.003466,0.003466
68,3414.35,2.06719,2.64217,1.65973,0.33052,0.21324,0.16549,0.08129,1.63434,5.79781,1.32431,0.003367,0.003367,0.003367
69,3465.07,2.05197,2.61204,1.63713,0.35354,0.21616,0.16971,0.08375,1.62462,5.74896,1.3174,0.003268,0.003268,0.003268
70,3514.9,2.06219,2.63373,1.65409,0.33318,0.21823,0.16818,0.08337,1.63155,5.87541,1.31669,0.003169,0.003169,0.003169
71,3564.55,2.06042,2.6497,1.64438,0.34517,0.21276,0.16993,0.08413,1.62272,5.46493,1.31581,0.00307,0.00307,0.00307
72,3614.58,2.0558,2.61669,1.64041,0.32793,0.21631,0.17147,0.08574,1.62449,5.55493,1.31442,0.002971,0.002971,0.002971
73,3665.09,2.05671,2.62435,1.63677,0.33764,0.21609,0.17121,0.08584,1.61809,5.72637,1.30694,0.002872,0.002872,0.002872
74,3715.07,2.05576,2.63072,1.64949,0.35258,0.21118,0.17163,0.08461,1.62282,5.7094,1.31188,0.002773,0.002773,0.002773
75,3765.19,2.04771,2.60659,1.63407,0.33472,0.2134,0.17167,0.0854,1.61819,5.7298,1.30569,0.002674,0.002674,0.002674
76,3815.37,2.02806,2.59724,1.62878,0.34631,0.21001,0.1714,0.08546,1.6263,5.67297,1.30939,0.002575,0.002575,0.002575
77,3865.22,2.03465,2.60295,1.63374,0.35536,0.20468,0.16922,0.08503,1.61386,5.52277,1.30705,0.002476,0.002476,0.002476
78,3914.43,2.03653,2.59783,1.63329,0.34113,0.21251,0.1726,0.08615,1.61657,5.4244,1.30965,0.002377,0.002377,0.002377
79,3964.42,2.02007,2.55747,1.60739,0.34137,0.21875,0.17354,0.0863,1.61643,5.54833,1.30653,0.002278,0.002278,0.002278
80,4013.64,2.01564,2.55412,1.61439,0.3532,0.2137,0.17295,0.08511,1.61051,5.58645,1.30342,0.002179,0.002179,0.002179
81,4063.77,2.01088,2.56893,1.61077,0.3486,0.21197,0.17033,0.08421,1.61141,5.72714,1.30504,0.00208,0.00208,0.00208
82,4114.31,1.99971,2.56077,1.6001,0.34116,0.20935,0.17205,0.08545,1.61113,5.64987,1.30448,0.001981,0.001981,0.001981
83,4164.69,2.00211,2.5496,1.60872,0.34038,0.21599,0.17315,0.08555,1.60914,5.65894,1.30529,0.001882,0.001882,0.001882
84,4215.2,2.01073,2.56122,1.60655,0.3481,0.21457,0.17389,0.08673,1.61196,5.52637,1.30519,0.001783,0.001783,0.001783
85,4265.32,1.98572,2.54635,1.59385,0.34289,0.21271,0.17241,0.08674,1.61244,5.4936,1.30293,0.001684,0.001684,0.001684
86,4315.82,1.98023,2.5132,1.59345,0.35632,0.21394,0.1737,0.08696,1.60983,5.50518,1.30242,0.001585,0.001585,0.001585
87,4366.43,1.97957,2.52066,1.59118,0.33733,0.21542,0.17344,0.08727,1.6073,5.52767,1.30323,0.001486,0.001486,0.001486
88,4415.97,1.98402,2.5151,1.58799,0.35663,0.21212,0.17428,0.0872,1.60853,5.57775,1.30248,0.001387,0.001387,0.001387
89,4466.21,1.97062,2.51021,1.58907,0.32865,0.22097,0.17591,0.08779,1.61173,5.7318,1.30515,0.001288,0.001288,0.001288
90,4515.93,1.97511,2.50484,1.5886,0.33014,0.21876,0.1759,0.08802,1.61513,5.78426,1.30707,0.001189,0.001189,0.001189
