epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
57,4638.98,1.82233,2.21983,1.60083,0.36027,0.30031,0.24359,0.11333,1.67613,6.52538,1.43743,0.00822667,0.00822667,0.00822667
58,4719.11,1.81308,2.22107,1.58408,0.35153,0.30124,0.23993,0.1119,1.68893,6.23033,1.45126,0.008195,0.008195,0.008195
59,4800.71,1.80812,2.21626,1.59038,0.34734,0.29781,0.24664,0.11615,1.67701,6.62107,1.43488,0.00816333,0.00816333,0.00816333
60,4882.19,1.78733,2.19146,1.56855,0.36731,0.30283,0.2531,0.1184,1.67313,6.3071,1.43316,0.00813167,0.00813167,0.00813167
61,4963.45,1.78312,2.15897,1.56468,0.36833,0.30235,0.24861,0.11652,1.6758,6.35662,1.42719,0.0081,0.0081,0.0081
62,5044.67,1.78522,2.15266,1.56739,0.35551,0.30405,0.24937,0.11702,1.67982,6.96534,1.43557,0.00806833,0.00806833,0.00806833
63,5125.76,1.7892,2.1853,1.5785,0.36545,0.30415,0.24958,0.11731,1.66855,6.79328,1.43539,0.00803667,0.00803667,0.00803667
64,5205.85,1.76494,2.1526,1.5648,0.36714,0.30217,0.25623,0.11889,1.65271,6.69747,1.41642,0.008005,0.008005,0.008005
65,5286.04,1.75909,2.16624,1.56983,0.33743,0.31656,0.24199,0.11646,1.66158,6.46461,1.42736,0.00797333,0.00797333,0.00797333
66,5367.3,1.76047,2.11891,1.55429,0.34996,0.31002,0.24778,0.11667,1.66529,6.6731,1.43224,0.00794167,0.00794167,0.00794167
67,5450.17,1.77165,2.13752,1.55146,0.35915,0.31351,0.25055,0.11877,1.66995,6.81026,1.42487,0.00791,0.00791,0.00791
68,5531.2,1.76006,2.12079,1.55103,0.36218,0.31187,0.2519,0.11968,1.67289,6.52751,1.42535,0.00787833,0.00787833,0.00787833
69,5611.25,1.73324,2.08415,1.54302,0.36089,0.30874,0.24969,0.1183,1.67287,6.57538,1.42825,0.00784667,0.00784667,0.00784667
70,5693.15,1.73722,2.11895,1.54624,0.36585,0.30395,0.25237,0.11952,1.65783,5.7634,1.41773,0.007815,0.007815,0.007815
71,5774.3,1.73382,2.07136,1.53589,0.38586,0.31138,0.25604,0.12172,1.65568,5.57035,1.42087,0.00778333,0.00778333,0.00778333
72,5855.1,1.74616,2.08363,1.53291,0.37885,0.29915,0.25514,0.12226,1.65907,6.43555,1.42362,0.00775167,0.00775167,0.00775167
73,5935.54,1.72704,2.07899,1.53157,0.36689,0.30502,0.24853,0.12028,1.66256,5.95191,1.42593,0.00772,0.00772,0.00772
74,6017.11,1.71925,2.05974,1.52998,0.35838,0.31265,0.25779,0.1227,1.67386,6.27117,1.42885,0.00768833,0.00768833,0.00768833
75,6098.82,1.71368,2.04993,1.51859,0.39228,0.30336,0.26305,0.12499,1.66537,5.68177,1.42527,0.00765667,0.00765667,0.00765667
76,6180.28,1.71406,2.03731,1.51788,0.41271,0.30494,0.26271,0.12627,1.66638,5.59624,1.42645,0.007625,0.007625,0.007625
77,6261.81,1.699,2.02429,1.51556,0.40259,0.30472,0.25908,0.12491,1.6515,5.93901,1.41559,0.00759333,0.00759333,0.00759333
78,6341.2,1.69319,2.00869,1.50239,0.38747,0.30241,0.25853,0.1234,1.66164,6.49452,1.41944,0.00756167,0.00756167,0.00756167
79,6422.39,1.6761,1.99632,1.49838,0.38915,0.29991,0.2534,0.12131,1.66304,5.80117,1.42412,0.00753,0.00753,0.00753
80,6501.06,1.67399,2.00227,1.49645,0.38159,0.30952,0.25756,0.12401,1.65788,5.87431,1.41941,0.00749833,0.00749833,0.00749833
81,6580.16,1.66799,1.97519,1.49168,0.37643,0.31295,0.25961,0.12416,1.66366,6.25595,1.42559,0.00746667,0.00746667,0.00746667
82,6661.46,1.68659,2.0004,1.50132,0.38197,0.30489,0.2614,0.12409,1.66966,5.80657,1.43344,0.007435,0.007435,0.007435
83,6742.2,1.65705,1.95692,1.48088,0.36956,0.31389,0.26,0.1245,1.66275,6.23095,1.42556,0.00740333,0.00740333,0.00740333
84,6823.33,1.67376,1.97338,1.49257,0.39404,0.30381,0.26532,0.12494,1.66004,6.13756,1.4329,0.00737167,0.00737167,0.00737167
85,6902.54,1.67115,1.99242,1.4924,0.40659,0.30567,0.2651,0.1266,1.6585,6.20817,1.42331,0.00734,0.00734,0.00734
86,6985.52,1.66434,1.96187,1.48273,0.39326,0.29838,0.26103,0.12746,1.65789,6.22913,1.41381,0.00730833,0.00730833,0.00730833
87,7066.72,1.65011,1.95383,1.47379,0.40499,0.29626,0.2651,0.12889,1.65296,5.8477,1.41493,0.00727667,0.00727667,0.00727667
88,7147.72,1.63192,1.93246,1.47071,0.39608,0.30318,0.26841,0.12967,1.66544,5.25799,1.4252,0.007245,0.007245,0.007245
89,7230.15,1.63019,1.91961,1.46084,0.38541,0.31229,0.26795,0.13023,1.65822,5.23148,1.41936,0.00721333,0.00721333,0.00721333
90,7311.14,1.63272,1.9237,1.46485,0.4097,0.29739,0.26287,0.12764,1.65918,5.32586,1.42002,0.00718167,0.00718167,0.00718167
91,7391.07,1.64475,1.92358,1.46286,0.41711,0.29771,0.26252,0.12634,1.67514,5.46047,1.43361,0.00715,0.00715,0.00715
92,7472.92,1.64112,1.92203,1.46181,0.41165,0.29478,0.26268,0.12546,1.68585,5.32237,1.4402,0.00711833,0.00711833,0.00711833
93,7554.42,1.62117,1.90006,1.46254,0.41482,0.29779,0.26512,0.12703,1.67913,5.55484,1.43355,0.00708667,0.00708667,0.00708667
94,7633.68,1.61557,1.88334,1.4557,0.40858,0.30013,0.26392,0.12745,1.68166,5.34018,1.43997,0.007055,0.007055,0.007055
95,7712.38,1.60902,1.88513,1.44651,0.39769,0.3004,0.25899,0.12631,1.67501,5.09724,1.43608,0.00702333,0.00702333,0.00702333
96,7790.97,1.62229,1.86839,1.44594,0.38158,0.30942,0.2606,0.12684,1.67325,4.7546,1.43544,0.00699167,0.00699167,0.00699167
97,7870.96,1.60283,1.858,1.44042,0.3945,0.30426,0.26031,0.1268,1.67136,4.88991,1.43448,0.00696,0.00696,0.00696
98,7951.3,1.5875,1.83433,1.43861,0.39039,0.31124,0.26204,0.12553,1.67256,4.9943,1.43585,0.00692833,0.00692833,0.00692833
99,8032.48,1.60225,1.85527,1.43851,0.38227,0.30867,0.25983,0.12586,1.66439,5.23464,1.42697,0.00689667,0.00689667,0.00689667
100,8113.54,1.5851,1.83431,1.43295,0.38492,0.309,0.25711,0.12521,1.67238,5.81955,1.43417,0.006865,0.006865,0.006865
101,8192.64,1.59345,1.83659,1.43127,0.3774,0.30985,0.25824,0.12642,1.67205,5.9495,1.43584,0.00683333,0.00683333,0.00683333
102,8273.85,1.59874,1.83404,1.42672,0.39462,0.30541,0.25837,0.12571,1.67708,5.92901,1.43895,0.00680167,0.00680167,0.00680167
103,8354.86,1.57355,1.82032,1.42565,0.36077,0.31407,0.25657,0.12509,1.67603,5.9276,1.44237,0.00677,0.00677,0.00677
104,8436.73,1.56627,1.80239,1.42941,0.36271,0.30671,0.25682,0.12538,1.67517,5.56524,1.44161,0.00673833,0.00673833,0.00673833
105,8518.33,1.57082,1.80737,1.42087,0.37033,0.31082,0.25878,0.12539,1.67457,5.35382,1.44036,0.00670667,0.00670667,0.00670667
106,8599.64,1.57104,1.79958,1.42071,0.36171,0.31728,0.25856,0.12599,1.67782,5.09449,1.4453,0.006675,0.006675,0.006675
107,8679.41,1.55291,1.78678,1.40256,0.3579,0.31143,0.25605,0.12586,1.678,5.11686,1.44176,0.00664333,0.00664333,0.00664333
108,8759.42,1.56801,1.78865,1.41834,0.36813,0.31066,0.25482,0.12458,1.68147,5.19621,1.44357,0.00661167,0.00661167,0.00661167
109,8840.29,1.55697,1.78821,1.40797,0.3794,0.29926,0.25608,0.1255,1.68001,5.10835,1.44416,0.00658,0.00658,0.00658
110,8918.94,1.53416,1.74025,1.39343,0.38447,0.30282,0.25905,0.12693,1.68018,5.05284,1.44536,0.00654833,0.00654833,0.00654833
111,9000,1.54667,1.74217,1.4016,0.37761,0.30485,0.25961,0.12767,1.6808,5.01337,1.44649,0.00651667,0.00651667,0.00651667
112,9081.59,1.54714,1.75301,1.40251,0.37835,0.30869,0.25715,0.12601,1.68148,5.04153,1.44639,0.006485,0.006485,0.006485
113,9162.96,1.54656,1.76066,1.41183,0.37287,0.30972,0.25676,0.12556,1.68053,5.07213,1.44703,0.00645333,0.00645333,0.00645333
114,9244.1,1.54005,1.72856,1.39773,0.36526,0.30828,0.2549,0.1248,1.67921,5.12879,1.44592,0.00642167,0.00642167,0.00642167
115,9325.35,1.53698,1.73152,1.39373,0.36027,0.31087,0.25552,0.12483,1.67879,5.17212,1.44657,0.00639,0.00639,0.00639
116,9406.52,1.53952,1.73223,1.39461,0.37912,0.30947,0.25641,0.12532,1.67916,5.18161,1.44618,0.00635833,0.00635833,0.00635833
117,9485.92,1.51513,1.69747,1.37755,0.40298,0.29845,0.25803,0.12552,1.67971,5.12237,1.44305,0.00632667,0.00632667,0.00632667
118,9564.45,1.52377,1.70971,1.3848,0.40654,0.29999,0.25847,0.12555,1.67907,5.19234,1.44298,0.006295,0.006295,0.006295
119,9644.61,1.49533,1.67698,1.37436,0.39737,0.30451,0.25875,0.12516,1.67692,5.31987,1.44322,0.00626333,0.00626333,0.00626333
120,9726.16,1.49771,1.68947,1.38378,0.39454,0.30435,0.25772,0.125,1.67798,5.41792,1.44578,0.00623167,0.00623167,0.00623167
121,9804.98,1.50163,1.66507,1.37259,0.39426,0.30262,0.25695,0.12514,1.68177,5.47343,1.44955,0.0062,0.0062,0.0062
122,9883.52,1.49822,1.67482,1.3742,0.38813,0.3009,0.25566,0.12534,1.68443,5.54946,1.45264,0.00616833,0.00616833,0.00616833
123,9962.03,1.49575,1.65753,1.36427,0.37756,0.30022,0.25676,0.12504,1.68382,5.5759,1.45211,0.00613667,0.00613667,0.00613667
124,10044.3,1.48695,1.65286,1.36591,0.37252,0.30539,0.25496,0.12464,1.68596,5.59693,1.4542,0.006105,0.006105,0.006105
125,10125.9,1.48683,1.64751,1.36477,0.3755,0.30609,0.25454,0.12407,1.68893,5.53335,1.45547,0.00607333,0.00607333,0.00607333
126,10204.8,1.48523,1.66542,1.36731,0.37404,0.30541,0.25584,0.12429,1.69102,5.53098,1.45838,0.00604167,0.00604167,0.00604167
127,10283.5,1.4797,1.6526,1.35794,0.37464,0.30813,0.25696,0.12413,1.69191,5.53812,1.45852,0.00601,0.00601,0.00601
128,10364.1,1.48518,1.62214,1.35592,0.37588,0.30738,0.25701,0.12462,1.69394,5.56428,1.45996,0.00597833,0.00597833,0.00597833
129,10444,1.47732,1.63493,1.35867,0.37699,0.30614,0.25727,0.12447,1.69262,5.53483,1.45986,0.00594667,0.00594667,0.00594667
130,10525.6,1.47955,1.63239,1.35741,0.37916,0.30524,0.25699,0.12522,1.69122,5.42838,1.46032,0.005915,0.005915,0.005915
131,10606.7,1.46722,1.60013,1.35039,0.38102,0.30354,0.25698,0.12544,1.69105,5.42372,1.46115,0.00588333,0.00588333,0.00588333
132,10688.1,1.46395,1.60215,1.34335,0.38346,0.30168,0.25612,0.12549,1.69295,5.36856,1.46349,0.00585167,0.00585167,0.00585167
133,10769.3,1.45599,1.60399,1.34768,0.38314,0.30206,0.25653,0.12502,1.692,5.33253,1.46312,0.00582,0.00582,0.00582
134,10850.5,1.47032,1.61352,1.3488,0.38607,0.30151,0.25571,0.12556,1.69517,5.34071,1.46548,0.00578833,0.00578833,0.00578833
135,10932,1.46044,1.59099,1.34095,0.38542,0.30129,0.25528,0.12435,1.69363,5.3539,1.46274,0.00575667,0.00575667,0.00575667
136,11013.7,1.45409,1.57834,1.33425,0.38226,0.30176,0.2563,0.12448,1.69148,5.14829,1.4619,0.005725,0.005725,0.005725
137,11094.8,1.45134,1.57563,1.33324,0.38476,0.3024,0.25621,0.12456,1.69204,5.13416,1.46387,0.00569333,0.00569333,0.00569333
138,11175.3,1.45909,1.57737,1.33562,0.38856,0.29924,0.25568,0.12398,1.69158,5.01423,1.46427,0.00566167,0.00566167,0.00566167
139,11256.2,1.44524,1.55435,1.3306,0.38095,0.30151,0.25624,0.12347,1.69202,4.97474,1.4654,0.00563,0.00563,0.00563
140,11337.3,1.43988,1.55411,1.32778,0.3777,0.3017,0.25539,0.12332,1.69276,4.90553,1.46649,0.00559833,0.00559833,0.00559833
141,11418.2,1.42435,1.5409,1.3238,0.38463,0.30208,0.2558,0.1234,1.69407,4.88844,1.46841,0.00556667,0.00556667,0.00556667
142,11499.6,1.43602,1.55776,1.32812,0.38449,0.30376,0.25592,0.12333,1.69403,4.7914,1.46933,0.005535,0.005535,0.005535
143,11580.2,1.43082,1.53665,1.32226,0.383,0.30259,0.25541,0.12344,1.69421,4.77399,1.4708,0.00550333,0.00550333,0.00550333
144,11661.6,1.43195,1.53916,1.32387,0.37676,0.30461,0.25414,0.12288,1.69382,4.7529,1.47084,0.00547167,0.00547167,0.00547167
145,11742.9,1.42075,1.51961,1.31525,0.37601,0.30801,0.25379,0.12255,1.69555,4.78185,1.47184,0.00544,0.00544,0.00544
146,11823.1,1.41044,1.51508,1.31337,0.37564,0.30601,0.25243,0.12223,1.69486,4.77572,1.47208,0.00540833,0.00540833,0.00540833
147,11904.5,1.41556,1.51412,1.31535,0.37627,0.30564,0.2522,0.12256,1.6946,4.78693,1.47196,0.00537667,0.00537667,0.00537667
148,11984.6,1.40292,1.4982,1.30266,0.37409,0.3079,0.25227,0.12274,1.69382,4.80649,1.47237,0.005345,0.005345,0.005345
149,12065.3,1.40796,1.50676,1.30876,0.37618,0.30363,0.25002,0.12211,1.6947,4.78765,1.47277,0.00531333,0.00531333,0.00531333
150,12147.4,1.40783,1.49696,1.30826,0.3733,0.30397,0.24941,0.12223,1.69616,4.78335,1.47459,0.00528167,0.00528167,0.00528167
151,12228.3,1.39786,1.48811,1.30094,0.37389,0.30507,0.24935,0.12213,1.6967,4.78935,1.47524,0.00525,0.00525,0.00525
152,12309.8,1.41096,1.49538,1.29714,0.37328,0.31016,0.2501,0.12206,1.6981,4.7814,1.47627,0.00521833,0.00521833,0.00521833
153,12392.1,1.39126,1.46815,1.30207,0.37766,0.30818,0.2502,0.1221,1.69892,4.78439,1.47571,0.00518667,0.00518667,0.00518667
154,12473.7,1.38928,1.46098,1.2954,0.37845,0.30719,0.24984,0.12224,1.69923,4.77079,1.47648,0.005155,0.005155,0.005155
155,12555.1,1.39385,1.46586,1.30562,0.37985,0.30935,0.24986,0.12218,1.69985,4.76378,1.47676,0.00512333,0.00512333,0.00512333
156,12638.2,1.38524,1.4414,1.29297,0.37679,0.30895,0.25001,0.12241,1.70049,4.75175,1.47739,0.00509167,0.00509167,0.00509167
157,12719.6,1.38477,1.45245,1.29211,0.38097,0.30649,0.24977,0.12211,1.70094,4.75752,1.47745,0.00506,0.00506,0.00506
158,12801.4,1.37359,1.44082,1.28494,0.38233,0.30617,0.24884,0.12194,1.70268,4.71555,1.47892,0.00502833,0.00502833,0.00502833
159,12884.2,1.37647,1.43783,1.29033,0.38541,0.30431,0.24921,0.12182,1.70414,4.71433,1.47917,0.00499667,0.00499667,0.00499667
160,12965.6,1.37843,1.43775,1.28169,0.38476,0.3026,0.24777,0.12159,1.70437,4.70161,1.48008,0.004965,0.004965,0.004965
161,13046.4,1.3618,1.4348,1.27183,0.38639,0.30276,0.24826,0.12137,1.706,4.70029,1.47985,0.00493333,0.00493333,0.00493333
