epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3644.69,1.62601,2.42528,1.52368,0.30212,0.29654,0.2322,0.10821,1.42852,6.46013,1.34181,0.00918851,0.00918851,0.00918851
43,3730.68,1.6204,2.44071,1.53269,0.30846,0.29553,0.23627,0.10926,1.42992,5.31789,1.36915,0.00916872,0.00916872,0.00916872
44,3817.49,1.62191,2.43632,1.53428,0.35334,0.27423,0.23861,0.113,1.40565,5.74935,1.35663,0.00914893,0.00914893,0.00914893
45,3904.72,1.61881,2.42338,1.52496,0.3391,0.29244,0.238,0.10992,1.40667,6.30035,1.34586,0.00912913,0.00912913,0.00912913
46,3990.57,1.5931,2.40704,1.52247,0.3376,0.28674,0.24287,0.11128,1.4085,5.65171,1.33007,0.00910934,0.00910934,0.00910934
47,4076.47,1.60562,2.41246,1.52473,0.32081,0.3003,0.24163,0.11154,1.39886,5.28537,1.32357,0.00908955,0.00908955,0.00908955
48,4162.14,1.60362,2.41333,1.51535,0.35503,0.27976,0.24549,0.11458,1.4105,5.10837,1.34344,0.00906976,0.00906976,0.00906976
49,4248.29,1.60741,2.41121,1.51271,0.33984,0.28747,0.24927,0.11628,1.40237,5.70886,1.31664,0.00904996,0.00904996,0.00904996
50,4334.03,1.59273,2.40189,1.5124,0.34851,0.29383,0.25107,0.11691,1.39026,5.34352,1.31237,0.00903017,0.00903017,0.00903017
51,4420.92,1.59074,2.37158,1.50464,0.33776,0.30235,0.25068,0.11803,1.38274,5.65485,1.30309,0.00901038,0.00901038,0.00901038
52,4507.3,1.58143,2.3561,1.50011,0.35345,0.28452,0.25104,0.11835,1.38881,5.72973,1.3173,0.00899059,0.00899059,0.00899059
53,4593.64,1.59119,2.35949,1.50607,0.37553,0.29641,0.2594,0.11822,1.39585,4.66825,1.32823,0.0089708,0.0089708,0.0089708
54,4681.82,1.58907,2.35658,1.50304,0.36889,0.30506,0.26195,0.12165,1.39858,4.94345,1.33919,0.008951,0.008951,0.008951
55,4768.05,1.58949,2.34656,1.49331,0.3678,0.29774,0.26179,0.12131,1.36636,5.58365,1.30367,0.00893121,0.00893121,0.00893121
56,4854.24,1.57368,2.33739,1.48494,0.36263,0.29809,0.25759,0.12235,1.37061,5.50088,1.30063,0.00891142,0.00891142,0.00891142
57,4940.98,1.56726,2.33513,1.48632,0.34951,0.29605,0.25565,0.11936,1.39172,5.14334,1.30888,0.00889163,0.00889163,0.00889163
