epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
101,17020.5,1.4372,2.01976,1.37141,0.45134,0.38802,0.36026,0.18611,1.14233,6.50495,1.09314,0.00802076,0.00802076,0.00802076
102,17188.7,1.4383,2.02272,1.37407,0.44977,0.38901,0.36036,0.1864,1.14221,6.47627,1.09259,0.00800097,0.00800097,0.00800097
103,17358.2,1.44463,2.00743,1.37999,0.44186,0.39214,0.36138,0.18666,1.14189,6.44219,1.09257,0.00798118,0.00798118,0.00798118
104,17526.6,1.44284,2.01195,1.37152,0.44577,0.39096,0.36126,0.18685,1.14092,6.42897,1.09254,0.00796138,0.00796138,0.00796138
105,17697.6,1.43608,2.00073,1.37047,0.4476,0.38985,0.36242,0.18687,1.14078,6.41529,1.0927,0.00794159,0.00794159,0.00794159
106,17864.5,1.43186,1.99906,1.36539,0.45237,0.3892,0.36327,0.18765,1.14057,6.39496,1.09261,0.0079218,0.0079218,0.0079218
107,18034,1.42949,1.98611,1.3622,0.44871,0.39073,0.36371,0.18777,1.13999,6.35395,1.09239,0.00790201,0.00790201,0.00790201
108,18202.3,1.43296,1.99179,1.36902,0.45352,0.3885,0.36389,0.18794,1.1395,6.34001,1.09216,0.00788221,0.00788221,0.00788221
109,18372.3,1.42548,1.98262,1.36774,0.45684,0.38815,0.36458,0.18819,1.13896,6.31687,1.09181,0.00786242,0.00786242,0.00786242
110,18540.7,1.42886,1.98787,1.36482,0.45378,0.38951,0.36464,0.18856,1.13858,6.29297,1.09121,0.00784263,0.00784263,0.00784263
111,18710,1.43879,1.98855,1.37399,0.45646,0.38936,0.36573,0.18884,1.13801,6.28325,1.09054,0.00782284,0.00782284,0.00782284
112,18876.4,1.42696,1.96774,1.35915,0.45842,0.38844,0.36643,0.18912,1.13764,6.27557,1.09032,0.00780304,0.00780304,0.00780304
113,19044.9,1.42727,1.96859,1.36916,0.45682,0.38977,0.36662,0.18948,1.13727,6.25363,1.08973,0.00778325,0.00778325,0.00778325
114,19211.8,1.41509,1.95467,1.35782,0.45976,0.38768,0.36705,0.1898,1.13701,6.23923,1.08966,0.00776346,0.00776346,0.00776346
