epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,10362.6,1.75525,1.91026,1.42415,0.49295,0.37589,0.37311,0.20454,1.4075,6.16381,1.17995,0.0083566,0.0083566,0.0083566
85,10485.2,1.7449,1.89871,1.4169,0.49281,0.37661,0.37388,0.2049,1.40711,6.14551,1.17911,0.0083368,0.0083368,0.0083368
86,10608.2,1.75149,1.91069,1.4208,0.49298,0.37868,0.37443,0.20535,1.4063,6.12427,1.17839,0.008317,0.008317,0.008317
87,10731.3,1.75382,1.90922,1.42148,0.49251,0.38032,0.37514,0.20566,1.40569,6.09703,1.17773,0.0082972,0.0082972,0.0082972
88,10854.5,1.74592,1.8951,1.41816,0.4949,0.38044,0.37614,0.2063,1.40475,6.07655,1.17668,0.0082774,0.0082774,0.0082774
89,10976.9,1.74324,1.88297,1.41495,0.49347,0.3811,0.3766,0.20667,1.40395,6.05852,1.17605,0.0082576,0.0082576,0.0082576
90,11099.8,1.74853,1.8877,1.41663,0.4973,0.38044,0.37691,0.20724,1.40309,6.04106,1.17507,0.0082378,0.0082378,0.0082378
91,11222.6,1.74813,1.8943,1.4144,0.50057,0.38024,0.37781,0.20747,1.40266,6.01259,1.17423,0.008218,0.008218,0.008218
92,11346.2,1.73723,1.88237,1.41141,0.50153,0.38086,0.37834,0.20803,1.40225,6.00001,1.17341,0.0081982,0.0081982,0.0081982
93,11470.3,1.74049,1.8809,1.41257,0.50079,0.38038,0.37905,0.2084,1.40169,5.99793,1.17291,0.0081784,0.0081784,0.0081784
94,11593.4,1.74075,1.88747,1.40919,0.49893,0.38212,0.37942,0.20862,1.40198,5.98098,1.17339,0.0081586,0.0081586,0.0081586
95,11715.9,1.73989,1.87806,1.41262,0.50081,0.38186,0.38051,0.2092,1.40161,5.96707,1.17361,0.0081388,0.0081388,0.0081388
96,11838.9,1.73508,1.87047,1.4062,0.50368,0.38126,0.3808,0.20974,1.40099,5.9598,1.17315,0.008119,0.008119,0.008119
97,11961.9,1.73945,1.8711,1.40935,0.50522,0.38177,0.38192,0.21016,1.40057,5.96501,1.17249,0.0080992,0.0080992,0.0080992
98,12084.9,1.73837,1.86735,1.40654,0.50295,0.38245,0.38205,0.21065,1.40009,5.95527,1.17212,0.0080794,0.0080794,0.0080794
99,12207.7,1.7362,1.86657,1.40532,0.50354,0.38486,0.38332,0.21111,1.39949,5.95349,1.17165,0.0080596,0.0080596,0.0080596
100,12330.2,1.72886,1.85409,1.40023,0.50119,0.38685,0.38386,0.21181,1.39906,5.95204,1.171,0.0080398,0.0080398,0.0080398
101,12452.6,1.72889,1.86305,1.40167,0.5012,0.38643,0.38439,0.21221,1.39874,5.93893,1.17069,0.00802,0.00802,0.00802
102,12576.1,1.72412,1.85123,1.40131,0.50454,0.38613,0.38479,0.21279,1.39878,5.91734,1.17089,0.0080002,0.0080002,0.0080002
103,12699.8,1.72777,1.85832,1.4045,0.50602,0.38673,0.38566,0.2131,1.39836,5.90126,1.17057,0.0079804,0.0079804,0.0079804
104,12823.2,1.72381,1.85265,1.39892,0.5055,0.38698,0.38608,0.21366,1.39772,5.8802,1.16965,0.0079606,0.0079606,0.0079606
105,12945.4,1.7208,1.84885,1.39731,0.50682,0.38825,0.38676,0.2143,1.39701,5.85843,1.16903,0.0079408,0.0079408,0.0079408
106,13068.6,1.72154,1.84462,1.39703,0.50553,0.38961,0.38752,0.21471,1.39636,5.85267,1.16805,0.007921,0.007921,0.007921
107,13191.9,1.72527,1.84531,1.39576,0.50422,0.39241,0.38818,0.21511,1.39576,5.84532,1.16764,0.0079012,0.0079012,0.0079012
108,13315.2,1.72166,1.82988,1.39691,0.50288,0.39403,0.38895,0.2158,1.39515,5.82704,1.16715,0.0078814,0.0078814,0.0078814
109,13438.1,1.72339,1.83775,1.39355,0.50265,0.39506,0.38953,0.21635,1.39477,5.81488,1.16679,0.0078616,0.0078616,0.0078616
110,13560.8,1.71944,1.8348,1.39162,0.50395,0.39556,0.39057,0.21694,1.39449,5.7965,1.16607,0.0078418,0.0078418,0.0078418
