epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,3412.43,1.91427,2.39305,1.66627,0.31519,0.27199,0.21346,0.09695,1.70957,7.32645,1.46347,0.00955072,0.00955072,0.00955072
43,3492.57,1.93691,2.3842,1.66368,0.33532,0.27145,0.21844,0.09725,1.72977,5.698,1.46411,0.00952889,0.00952889,0.00952889
44,3574.17,1.92109,2.38894,1.66506,0.31791,0.27214,0.20873,0.09419,1.70195,7.20977,1.45627,0.00950658,0.00950658,0.00950658
45,3653.81,1.90488,2.36753,1.66142,0.31966,0.28293,0.21696,0.09912,1.7157,9.42636,1.45655,0.00948377,0.00948377,0.00948377
46,3735.53,1.87115,2.34508,1.64099,0.33382,0.28128,0.22029,0.10396,1.71188,6.27233,1.45723,0.00946048,0.00946048,0.00946048
47,3817.45,1.9168,2.3613,1.65453,0.32724,0.27361,0.21843,0.10306,1.70774,6.24409,1.47052,0.00943671,0.00943671,0.00943671
48,3897.36,1.87916,2.34711,1.65098,0.30878,0.30209,0.22385,0.10316,1.70202,6.4656,1.46403,0.00941245,0.00941245,0.00941245
49,3978.9,1.87469,2.33847,1.638,0.32727,0.28936,0.22918,0.10356,1.70787,6.99034,1.45541,0.00938772,0.00938772,0.00938772
50,4058.82,1.85897,2.32465,1.62784,0.33886,0.28624,0.22832,0.1078,1.67718,6.75302,1.44671,0.00936251,0.00936251,0.00936251
51,4140.1,1.8671,2.30218,1.63679,0.3506,0.27631,0.23138,0.10823,1.67866,6.01172,1.43733,0.00933683,0.00933683,0.00933683
52,4221.14,1.85346,2.31856,1.62194,0.34636,0.27647,0.22707,0.10442,1.69114,5.91801,1.44481,0.00931067,0.00931067,0.00931067
53,4302.4,1.8459,2.26782,1.6118,0.3244,0.28802,0.22677,0.10734,1.70744,6.86272,1.45359,0.00928405,0.00928405,0.00928405
54,4383.56,1.83619,2.25907,1.61134,0.33633,0.30074,0.23178,0.10797,1.703,6.38511,1.45066,0.00925697,0.00925697,0.00925697
55,4464.73,1.8278,2.25244,1.60865,0.34838,0.29755,0.24497,0.11413,1.6982,6.10528,1.44914,0.00922942,0.00922942,0.00922942
56,4544.11,1.82562,2.2591,1.60635,0.3461,0.29223,0.24194,0.1135,1.71223,6.09723,1.44918,0.00920142,0.00920142,0.00920142
57,4624.62,1.82352,2.22408,1.59701,0.34728,0.29828,0.24354,0.11304,1.70646,6.33673,1.45036,0.00917296,0.00917296,0.00917296
58,4706.08,1.81835,2.221,1.58692,0.38334,0.28902,0.24626,0.1158,1.6805,6.0856,1.43431,0.00914405,0.00914405,0.00914405
59,4786.93,1.81289,2.20691,1.59189,0.34766,0.30576,0.24503,0.11265,1.69165,5.86097,1.44335,0.00911469,0.00911469,0.00911469
60,4868.09,1.79496,2.18625,1.57055,0.37802,0.28483,0.23846,0.11025,1.6841,6.0471,1.44156,0.00908488,0.00908488,0.00908488
61,4948.71,1.78041,2.16137,1.56807,0.34118,0.31354,0.24522,0.1137,1.6797,5.98559,1.44114,0.00905463,0.00905463,0.00905463
62,5029.65,1.79201,2.15805,1.56731,0.3657,0.29019,0.25203,0.11647,1.68955,5.49298,1.44038,0.00902395,0.00902395,0.00902395
63,5111.3,1.78678,2.19043,1.57329,0.33307,0.30864,0.23748,0.11229,1.66659,5.58276,1.43414,0.00899282,0.00899282,0.00899282
64,5192.1,1.76785,2.15437,1.56679,0.36544,0.30145,0.25215,0.11792,1.67147,5.6718,1.43955,0.00896127,0.00896127,0.00896127
65,5273.02,1.75767,2.16522,1.56348,0.36693,0.3113,0.25428,0.11954,1.66945,5.87394,1.44034,0.00892928,0.00892928,0.00892928
66,5354.71,1.75262,2.12301,1.55469,0.3766,0.29951,0.25394,0.11917,1.65946,5.82045,1.42737,0.00889687,0.00889687,0.00889687
67,5434.36,1.76867,2.14479,1.55757,0.37036,0.29947,0.25099,0.11889,1.67095,5.51687,1.43784,0.00886404,0.00886404,0.00886404
68,5515.86,1.76544,2.14575,1.55355,0.37616,0.30023,0.24859,0.11793,1.66776,5.3026,1.42334,0.00883079,0.00883079,0.00883079
69,5597.32,1.7268,2.08372,1.53558,0.38508,0.29554,0.25263,0.11992,1.64807,5.11179,1.42247,0.00879713,0.00879713,0.00879713
70,5677.97,1.73148,2.11819,1.54342,0.388,0.29965,0.25764,0.12329,1.65397,5.13102,1.4205,0.00876305,0.00876305,0.00876305
71,5759.81,1.73102,2.0867,1.52466,0.3849,0.30717,0.25694,0.12326,1.66161,5.45142,1.42622,0.00872857,0.00872857,0.00872857
72,5841.14,1.7429,2.08967,1.53199,0.38368,0.32475,0.26169,0.12377,1.64494,5.24746,1.41321,0.00869368,0.00869368,0.00869368
73,5921.91,1.73409,2.09127,1.53391,0.39984,0.30729,0.26184,0.12394,1.65409,5.49874,1.41728,0.00865839,0.00865839,0.00865839
74,6003.25,1.7176,2.06228,1.52361,0.38976,0.30821,0.26861,0.12889,1.64309,5.39601,1.41509,0.00862271,0.00862271,0.00862271
75,6084.98,1.71894,2.06391,1.52169,0.40613,0.3009,0.26158,0.1248,1.65804,5.0086,1.42224,0.00858664,0.00858664,0.00858664
76,6165.81,1.71205,2.04369,1.51312,0.38014,0.31125,0.26281,0.12595,1.65172,5.17226,1.41967,0.00855018,0.00855018,0.00855018
77,6246.36,1.69984,2.04578,1.508,0.3948,0.31311,0.26513,0.12801,1.66271,5.01336,1.42828,0.00851333,0.00851333,0.00851333
78,6325.63,1.70042,2.02314,1.50786,0.38458,0.30539,0.26205,0.12586,1.67339,4.78049,1.43781,0.00847611,0.00847611,0.00847611
79,6407.19,1.67626,2.0124,1.50015,0.3999,0.30123,0.26408,0.12607,1.66297,4.83598,1.42753,0.00843851,0.00843851,0.00843851
80,6488.48,1.67268,2.00395,1.49406,0.39218,0.3135,0.26752,0.12648,1.67107,4.67162,1.43014,0.00840054,0.00840054,0.00840054
81,6569.4,1.66408,1.98691,1.48971,0.38707,0.3086,0.26319,0.12413,1.66918,4.59371,1.4423,0.0083622,0.0083622,0.0083622
82,6651.14,1.69084,2.00237,1.5018,0.37029,0.3206,0.26657,0.12548,1.67139,4.51873,1.4401,0.00832349,0.00832349,0.00832349
83,6730.66,1.66549,1.96771,1.48426,0.37344,0.31192,0.26313,0.12661,1.65336,4.42665,1.42862,0.00828443,0.00828443,0.00828443
