epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,7918.17,0.55261,0.46268,0.81563,0.78295,0.50505,0.57318,0.41345,1.02538,2.23711,1.09849,0.000479705,0.000479705,0.000479705
43,8108.92,0.54644,0.46157,0.81431,0.79092,0.49893,0.57096,0.41189,1.01568,2.32252,1.09209,0.00047921,0.00047921,0.00047921
44,8297.13,0.55063,0.46072,0.81557,0.79455,0.50398,0.5743,0.41333,1.01486,2.28753,1.09076,0.000478715,0.000478715,0.000478715
45,8484.99,0.55146,0.46184,0.81453,0.79832,0.50098,0.57401,0.41291,1.02349,2.27399,1.09115,0.00047822,0.00047822,0.00047822
46,8672.62,0.55316,0.4611,0.81678,0.78864,0.5001,0.57501,0.41408,1.02782,2.19463,1.10521,0.000477725,0.000477725,0.000477725
47,8860.49,0.54761,0.45968,0.81327,0.78803,0.50147,0.57526,0.41497,1.02978,2.19514,1.10569,0.00047723,0.00047723,0.00047723
48,9048.22,0.54711,0.45694,0.81497,0.79438,0.50211,0.57685,0.41557,1.02866,2.18003,1.10155,0.000476735,0.000476735,0.000476735
49,9236.01,0.54978,0.46169,0.81404,0.80235,0.49948,0.57647,0.41678,1.03026,2.17246,1.10675,0.00047624,0.00047624,0.00047624
50,9424.43,0.54946,0.46197,0.81477,0.79608,0.50496,0.57729,0.41596,1.02882,2.25556,1.10671,0.000475745,0.000475745,0.000475745
51,9612.47,0.54609,0.46048,0.81321,0.79191,0.50653,0.57823,0.4161,1.03119,2.23504,1.10593,0.00047525,0.00047525,0.00047525
52,9800.05,0.5463,0.45685,0.81387,0.77337,0.51338,0.57844,0.41676,1.02428,2.2416,1.10454,0.000474755,0.000474755,0.000474755
53,9988.06,0.54702,0.45883,0.81325,0.79999,0.50286,0.57856,0.41742,1.02256,2.2532,1.10553,0.00047426,0.00047426,0.00047426
54,10175.6,0.54463,0.45539,0.81127,0.80093,0.50607,0.57791,0.41715,1.01756,2.25471,1.10302,0.000473765,0.000473765,0.000473765
55,10362.8,0.54459,0.4596,0.81479,0.811,0.50025,0.5779,0.41923,1.01742,2.2583,1.10713,0.00047327,0.00047327,0.00047327
56,10549.7,0.54432,0.45666,0.81425,0.78296,0.50673,0.57822,0.42006,1.01811,2.25471,1.1061,0.000472775,0.000472775,0.000472775
