epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,2015.47,2.12671,2.72856,1.71416,0.29977,0.20653,0.14927,0.07289,1.65785,6.72638,1.38017,0.005743,0.005743,0.005743
45,2060.92,2.12748,2.74159,1.71341,0.32073,0.19785,0.14992,0.07369,1.65338,6.46745,1.37515,0.005644,0.005644,0.005644
46,2106.55,2.10137,2.699,1.69151,0.33661,0.20093,0.16037,0.07791,1.63584,5.96748,1.3683,0.005545,0.005545,0.005545
47,2151.8,2.10953,2.71388,1.70034,0.32292,0.20732,0.15496,0.0752,1.64917,5.97968,1.3567,0.005446,0.005446,0.005446
48,2197.39,2.11147,2.69203,1.68617,0.31147,0.209,0.15216,0.07623,1.64374,5.26003,1.35649,0.005347,0.005347,0.005347
49,2242.91,2.1102,2.69969,1.69706,0.3239,0.21285,0.16261,0.07951,1.64052,5.57123,1.36422,0.005248,0.005248,0.005248
50,2288.08,2.1011,2.69809,1.69117,0.33439,0.19926,0.16396,0.08247,1.62318,5.27669,1.36404,0.005149,0.005149,0.005149
51,2333.3,2.08884,2.6812,1.69164,0.3097,0.21254,0.16772,0.08387,1.6309,6.43906,1.35475,0.00505,0.00505,0.00505
52,2378.83,2.08301,2.67042,1.68448,0.3373,0.21018,0.17317,0.08666,1.62616,5.69943,1.34535,0.004951,0.004951,0.004951
53,2424.31,2.07312,2.6583,1.67986,0.31983,0.22573,0.1599,0.08043,1.61138,6.34584,1.33842,0.004852,0.004852,0.004852
54,2469.94,2.07496,2.6411,1.66832,0.31346,0.21213,0.16447,0.08177,1.62717,5.86187,1.34683,0.004753,0.004753,0.004753
55,2515.1,2.0652,2.65748,1.68112,0.3287,0.21279,0.16566,0.0835,1.61253,5.57624,1.34741,0.004654,0.004654,0.004654
56,2560.84,2.06307,2.62892,1.6724,0.34013,0.21593,0.1668,0.08484,1.60182,6.69556,1.32819,0.004555,0.004555,0.004555
57,2606.43,2.04451,2.62652,1.65527,0.34602,0.22139,0.16888,0.08283,1.62717,6.0267,1.34948,0.004456,0.004456,0.004456
58,2652.04,2.04223,2.61749,1.65585,0.35533,0.21546,0.17013,0.0861,1.61393,5.95553,1.33366,0.004357,0.004357,0.004357
59,2697.39,2.06726,2.62667,1.65793,0.35307,0.21797,0.17172,0.08706,1.61794,5.94452,1.32779,0.004258,0.004258,0.004258
60,2742.67,2.03424,2.59751,1.64058,0.33279,0.22318,0.17003,0.08637,1.60827,5.95269,1.32471,0.004159,0.004159,0.004159
61,2788.08,2.03573,2.61044,1.6497,0.32348,0.21978,0.17306,0.08668,1.60201,5.95719,1.32525,0.00406,0.00406,0.00406
62,2833.2,2.02794,2.59072,1.64213,0.32653,0.21403,0.1689,0.0851,1.60371,5.35138,1.33359,0.003961,0.003961,0.003961
63,2878.85,2.02282,2.59864,1.64164,0.3418,0.22422,0.17249,0.0863,1.6046,5.72798,1.33325,0.003862,0.003862,0.003862
64,2923.96,2.01457,2.57104,1.63533,0.33663,0.21748,0.17363,0.08762,1.60002,5.72255,1.33684,0.003763,0.003763,0.003763
65,2969.16,2.02492,2.58376,1.64042,0.33893,0.21759,0.1754,0.08786,1.60143,5.75886,1.33035,0.003664,0.003664,0.003664
66,3014.07,2.01032,2.5521,1.62578,0.34849,0.2273,0.17706,0.08834,1.60637,5.77571,1.327,0.003565,0.003565,0.003565
67,3059.48,2.00712,2.5558,1.62508,0.33771,0.23649,0.17826,0.08892,1.60442,5.92337,1.32791,0.003466,0.003466,0.003466
68,3105.06,1.99821,2.53245,1.62736,0.32255,0.23558,0.17863,0.08856,1.60524,5.89355,1.32766,0.003367,0.003367,0.003367
69,3150.39,1.98068,2.50333,1.60948,0.33615,0.2311,0.18047,0.0902,1.60137,5.77863,1.32882,0.003268,0.003268,0.003268
70,3195.83,2.00248,2.54113,1.62652,0.35357,0.22943,0.17894,0.08954,1.60356,6.56385,1.32172,0.003169,0.003169,0.003169
71,3241.23,1.9879,2.54417,1.60602,0.33461,0.2286,0.17945,0.0914,1.60089,5.97295,1.32394,0.00307,0.00307,0.00307
72,3286.34,1.97756,2.51439,1.6049,0.34373,0.23067,0.181,0.09248,1.5949,5.71102,1.31925,0.002971,0.002971,0.002971
73,3332.08,1.98782,2.51523,1.60811,0.34314,0.22727,0.18209,0.09189,1.59777,5.78349,1.31857,0.002872,0.002872,0.002872
74,3377.5,1.99192,2.52048,1.62024,0.34083,0.21901,0.18069,0.09223,1.59957,5.79766,1.32155,0.002773,0.002773,0.002773
75,3422.65,1.98367,2.5029,1.60474,0.34892,0.22527,0.18221,0.09251,1.59509,5.75168,1.3223,0.002674,0.002674,0.002674
76,3468.08,1.95579,2.49889,1.59804,0.35446,0.22543,0.18155,0.09171,1.59964,5.72949,1.32403,0.002575,0.002575,0.002575
